7.802569015082906, 34.218481254408914,-8.703760743939519, -8.105840296868363
20.26172644153751, 4.4118582941792495, 3.088906372842917, -4.861781892151409
63.5166667428241, 57.632138914162944,9.197161722296151, -5.379593657146549
11.653299270289097, 86.09112730394519,  -9.056295283887186, 2.3523048665067936
64.04575688256064, 76.80196046269513,  -7.02434697078556, -4.024436326242795
46.71966115389507, 10.730220107682387,  -0.08903751982748354, -6.115812441536022
22.189668900120264, 34.154189457627616,  -4.86039196010881, -6.376502719185022
9.457770888626527, 52.22476134575452,  6.953010382002425, -2.2176884158670322
22.963254892229845, 70.50180373180525,  7.340834768774982, 9.714059894360492
76.44686982536474, 75.01954838850438,  9.241793927096651, -1.404455178567087
7.802569015082906, 34.218481254408914, -8.703760743939519, -8.105840296868363
